asin,Price
B0001HLVS2,1
B00005Y1UX,1
B000ZLFALI,1
B000BT98XK,1
B0001US8E4,1
767815122,1
B000AGTPUU,1
B00008RUZV,1
B000P69HO4,1
1886554412,1
B00475B0H6,1
B000VDDDVO,1
B000AXW0WS,1
B0009X7BFK,1
B004NS8UNO,1
B00005JNP1,1
B0059XTUVI,1
B0018CNNV2,1
B001NFNFIK,1
B0000897EG,1
B001CC7PRQ,1
B00008G7UF,1
B001HN6918,1
B0000A9Y9K,1
B001E1B6NE,1
B0002V7O3I,1
B002LW9IMG,1
B00004YKQF,1
B0009YCLBS,1
B000YGGNMO,1
B000244GCC,1
B002DHACSS,1
B000GI3KGC,1
B00AEBB8FQ,1
1573626317,1
B0021L8V3Y,1
B0010KP360,1
B0013FDM7E,1
B000HEWEEE,1
B000E6EK2Y,1
B0000DBJ9P,1
B0002W4SWC,1
B0000844JM,1
790731525,1
B000A3XY5A,1
B001BL96JI,1
B00007AJEG,1
B0002IQMAM,1
B000E6EJWA,1
B00005JLBE,1
B001CTA1UM,1
B00008YRU1,1
B00004RJ74,1
B002JVWQSW,1
B000MXPE7E,1
B0007VY3ZK,1
B0006210ZQ,1
B0002V7U0U,1
B000CDSS18,1
B000EHSVFU,1
B00I099JFK,1
B00004XPPG,1
B0011HOEY4,1
B00003CXC0,1
B000BKVQS4,1
B000IZJZJ4,1
6305280754,1
B0047THYWC,1
B001RP976A,1
B000066AXE,1
B001UV4XUG,1
B000J3OTTQ,1
6305495106,1
B001OQCVI8,1
B000062XE5,1
B000CNESJO,1
B00003CXDJ,1
B0007R4T3U,1
B00005JMHL,1
B000083C6I,1
B00005JCCC,1
B0013527HK,1
B000056WQX,1
B000AY74OG,1
B00003CXAE,1
B000E5LEXS,1
6305165912,1
B0001O3W4G,1
B000YAA68C,1
B000209KMW,1
B001CC7PLM,1
B00005JNEI,1
310824451,1
B00006RCL9,1
B00E1RTCWA,1
B000005ZKM,1
B016KAMQTG,1
B016KAMQTG,1
B016KAMQTG,1
B016KAMQTG,1
B016KAMQTG,1
B00F1BFRA6,1
B01C5AIDGU,1
B01MZWOO3A,1
B01IQKL5IG,1
B014E1TJV6,1
B01KN6XDO0,1
B01M7XGW3B,1
B00MN9PQ0A,1
B0037QGRZG,1
B0037QGRZG,1
B0037QGRZG,1
B0037QGRZG,1
B008QZ5PY2,1
B008QZ5PY2,1
B008QZ5PY2,1
B008QZ5PY2,1
B008QZ5PY2,1
B00USBLW6M,1
B00031TYBC,1
B00031TYBC,1
B00031TYBC,1
B01C5AIDGU,1
B00393SG3I,1
B003X82CXY,1
B001P3SAB2,1
B000PAAJVK,1
B004MYH08U,1
B015X2QN0K,1
B01N687664,1
B01N7NB4F6,1
B01MQNHCZC,1
B005LAII3U,1
B01MROTUKQ,1
B01MXLWO5D,1
B00GLZQO30,1
B000BSK3RQ,1
B00D2ZK2Q2,1
B00YQ2MM2M,1
B001EMQ6HE,1
B00026WTWE,1
B000002P7M,1
B000000A1X,1
B0000DZ3D1,1
B000002ML7,1
B00005Y4OW,1
B0000DZ3CQ,1
B00000I3ZU,1
B000002LUO,1
B0000009RT,1
B00004TM1W,1
B000008UPI,1
B000007QDM,1
B00005A7IR,1
B000002HFE,1
B00008XRXX,1
B000005ZKM,1
B00009B8G2,1
B0000062VL,1
B00004C4OA,1
B000002ZCS,1
B00005OW8A,1
B000001ZV6,1
B00008G1HH,1
B00000J6AN,1
B00005Q3AM,1
B000003BFJ,1
B000006NI1,1
B00008NRLY,1
B000002AAN,1
B000001FCG,1
B000000ECZ,1
B00000DCED,1
B000006ONT,1
B000000304,1
B000002HM0,1
B000002KCO,1
B00004SUYI,1
B000000XD7,1
B0000894PA,1
780630866,1
B003VPX5Y4,1
B001F76OKC,1
B0033WH6KO,1
B00M1CFWSU,1
B00005N82Q,1
B00000DAGQ,1
B000003TB0,1
B000000XHA,1
B00006J3W0,1
B000005HDT,1
B00004WEL7,1
B06XPCFSJT,1
B06XPCFSJT,1
B00ANGIC4W,1
B00ANGIC4W,1
B01L3TCE9G,1
B01L3TCE9G,1
B00M7D824O,1
B00M7D824O,1
B00M7D824O,1
B00M7D824O,1
B00M7D824O,1
B00EZ50RU4,1
B006NKFAA6,1
B006NKFAA6,1
B006NKFAA6,1
B006NKFAA6,1
B006NKFAA6,1
B006NKFAA6,1
B00TZZNVB6,1
B00TZZNVB6,1
B004IFYN2E,1
B00T4LLSDO,1
B00T4LLSDO,1
B00T4LLSDO,1
B00BBNDQCO,1
B003YUC9JI,1
B008QZ5PY2,1
792845811,1
B00BAYLRNO,1
B000068OCS,1
B008MTDZ12,1
B000W089Y2,1
B00013RC8E,1
B00000JZHJ,1
B000RW3UXU,1
B0021FP3EA,1
B00E8RK5OC,1
B004LWZW2E,1
B002RSDW8A,1
B00MBNWAPW,1
6305897786,1
B00005JNOG,1
B000001FNQ,1
B000001DYA,1
B000002UR5,1
B000002L5I,1
B000003TBN,1
B000UOOT1W,1
B00000272P,1
B00018QK8M,1
B000000XB9,1
743538617,1
743526716,1
B00P7PKGOI,1
B000AM7HZO,1
B00012F8DQ,1
B000J4QWM2,1
B000O77SRC,1
792160215,1
B00007M5J1,1
B000J3OTT6,1
B003VADRUG,1
B00005NB8U,1
B0000YED1S,1
B0042FUHRK,1
B000E6ESL2,1
B00003CWRF,1
B000UUX2Z0,1
B0015XHQUI,1
B000038I0Y,1
B0026ZQ600,1
B00280LZBI,1
B00280LZBI,1
B000KJU1KK,1
B005NROX5S,1
B01LBHS0I4,1
B000OCXK4C,1
B0000E2OBD,1
B000002KB3,1
B006J35W3C,1
553714635,1
144185696X,1
307702103,1
B001FB0WBK,1
B00002STKU,1
B0013FBS20,1
B00005JPII,1
B00007G1YP,1
B00004XMV4,1
B000B2YQFM,1
B0017V7HXY,1
B000CC1TGA,1
B000005IL1,1
B000002HOK,1
B0000029UH,1
B000002LA4,1
B000002IVS,1
B0000C0FKA,1
B000001Y1F,1
B0002F7I9Y,1
B000A0W6AM,1
B00004U2KN,1
B002GXG57Q,1
B000A0GOYQ,1
B001NESPHC,1
B00UE2J39S,1
B00KO10QHC,1
B001KZN2GI,1
B00RWKN8PK,1
B00005UM23,1
B000BOH904,1
B0000AQS5D,1
B000031XCV,1
B000002MLX,1
B000002917,1
B000002L1S,1
1427210454,1
1427210454,1
B000OUPWZY,1
B005F3XVA8,1
B008GFZWGI,1
B00005R8ET,1
B000062XEX,1
B01N5621TK,1
883689952,1
1626617341,1
1566892228,1
1476736731,1
1853269492,1
812822714,1
545064716,1
1594933456,1
1770411305,1
62121588,1
899571840,1
9875572071,1
876044941,1
077831863X,1
739444026,1
60528184,1
B005VMV5XI,1
B019ZZ07SK,1
B01LLPBON4,1
B00002SUM4,1
B00002STT2,1
1584651350,1
B01B7OYYHM,1
545546583,1
823957349,1
1560062657,1
982417195,1
140230270,1
425223876,1
517064839,1
515126772,1
B01FELZLJO,1
785280766,1
394530152,1
764135775,1
849506425,1
803601948,1
142000698,1
684836289,1
316134112,1
131908367,1
757305210,1
618402195,1
545244838,1
761116249,1
310328144,1
805029036,1
679733922,1
1455593931,1
73374512,1
1556115164,1
517642697,1
1557487316,1
778322998,1
913589969,1
425261271,1
1400069734,1
971179484,1
764220764,1
60826592,1
1465400524,1
1570616507,1
394716310,1
1628090103,1
66211042,1
1937616029,1
006194646X,1
1400005116,1
679776141,1
670867152,1
385314256,1
385292163,1
62343130,1
679445102,1
892962909,1
553072374,1
1402744714,1
1939811104,1
078602500X,1
425264769,1
1401352146,1
785717358,1
B001Q3M5AS,1
446519707,1
1118074556,1
395522641,1
898115507,1
938216546,1
140170049,1
B0007FZIVO,1
1555838790,1
783502834,1
B005OHW1QU,1
1555217036,1
312355769,1
140190193X,1
783502796,1
375759298,1
425200612,1
874346088,1
970714637,1
874346061,1
809467585,1
373265638,1
848722418,1
696000806,1
385315929,1
765361191,1
1592123988,1
6928153,1
375402446,1
B072BZBL5B,1
679737979,1
553071882,1
087584782X,1
684832305,1
823039013,1
316211044,1
399174664,1
1594711038,1
465003567,1
089134988X,1
B000OEIZYA,1
399143637,1
812816641,1
140430253,1
871230984,1
525242074,1
394510259,1
374377197,1
1579654126,1
039915745X,1
375411992,1
395585686,1
771012845,1
439365635,1
688078222,1
842310592,1
815603614,1
425186628,1
1591142814,1
1514825597,1
495387541,1
735570574,1
1561705683,1
B004UI4HKM,1
1365543455,1
1413760600,1
1857926390,1
965369676,1
1572226153,1
1594200580,1
696025736,1
385022263,1
394555368,1
395404487,1
887403573,1
1402774214,1
143210179X,1
820346861,1
1601423438,1
1936970031,1
974930687,1
152019510,1
142424765,1
1605872156,1
471143669,1
824965655,1
804194726,1
155597371X,1
553370537,1
1852242841,1
1597640638,1
1936370344,1
786835036,1
1410475093,1
768907128,1
042525559X,1
786709324,1
800734629,1
1580401449,1
545200644,1
698114094,1
1308140398,1
545200725,1
198297653,1
1609368355,1
875523579,1
781412994,1
830837744,1
1449451993,1
684831546,1
1626194084,1
1445456397,1
031027771X,1
097052921X,1
688101925,1
570047021,1
1585910686,1
1423423666,1
962008354,1
634073567,1
1569804494,1
081921292X,1
1860745768,1
1570756090,1
1597071226,1
20125100,1
449901572,1
321572122,1
1929279027,1
1624909981,1
1587171201,1
545825490,1
791438643,1
1591667615,1
380705273,1
1449407544,1
836217470,1
896896870,1
1613730187,1
1599791684,1
345530519,1
1419713051,1
193428601X,1
789425378,1
375843922,1
146542685X,1
892437707,1
1629189685,1
385386044,1
373004087,1
B01BGF4TNG,1
558683967,1
1411498275,1
1416914307,1
634012924,1
068851569X,1
62386182,1
763613576,1
72462396,1
141955316X,1
385340567,1
761511571,1
1573223433,1
1616144459,1
669052132,1
895770520,1
316496618,1
689867557,1
078353650X,1
1882723007,1
961542926,1
439812313,1
558583431,1
043959099X,1
B000UQU5DG,1
068482955X,1
752858491,1
446516562,1
1931933162,1
096327130X,1
60289171,1
761112006,1
B00C1TP36O,1
446360821,1
60894687,1
1572940174,1
1582451273,1
1909290300,1
1564581772,1
425176932,1
1617653977,1
884861554,1
394545370,1
891908692,1
425192733,1
380726246,1
843958065,1
517700654,1
1416525793,1
1439133050,1
517585154,1
441497667,1
743435621,1
395050014,1
425183009,1
684846098,1
1594200017,1
60187239,1
898218276,1
399150609,1
787960551,1
809476754,1
316002895,1
399156437,1
B00HRKLJV0,1
B0728LFDQB,1
B072LYGHYV,1
1533578230,1
553112538,1
985935863,1
1577570367,1
738531316,1
8431680253,1
1616269146,1
974220701,1
314045716,1
380725037,1
1857925394,1
B004O4O0S6,1
B071SHYQH9,1
B06XYVRVTH,1
B06XZ25JBS,1
1145806732,1
015100692X,1
316073016,1
385506686,1
312860226,1
460125559,1
65004477,1
891416412,1
615511724,1
801497264,1
189062621X,1
074946786X,1
716720094,1
60179147,1
679742336,1
1403772703,1
1450843948,1
395876125,1
195082095,1
517554550,1
842350268,1
310220807,1
1565077911,1
1601631936,1
545348412,1
60922583,1
446527556,1
937424056,1
312350015,1
135071593,1
679838961,1
471545899,1
399140204,1
399138250,1
399138226,1
B007I0JHM2,1
789162458,1
849942152,1
152524096,1
1557487286,1
B0025LBM8G,1
312269609,1
067163285X,1
1400736897,1
B072FS24L4,1
B000LAP1WG,1
B00CO7O21A,1
B07122DNF8,1
679811761,1
1416583866,1
B01MZB7CK1,1
B000035XE1,1
684840057,1
1616960191,1
1930692668,1
1559114878,1
1250000092,1
61957895,1
425180638,1
671504215,1
399154469,1
61957917,1
1451668104,1
891418210,1
158110121X,1
1888952229,1
020521505X,1
671728555,1
840795823,1
470928166,1
735570574,1
765623129,1
316155608,1
718025199,1
446383368,1
B000E81D4K,1
B001A7X0YA,1
B00LVZK0I0,1
B00CU8OXWQ,1
195159055,1
1612629415,1
1607513544,1
801027462,1
972715673,1
801083559,1
836118286,1
1565638670,1
768939682,1
768939690,1
768939720,1
768939712,1
768939674,1
306804042,1
619063181,1
130884170,1
536014205,1
465024114,1
B00KEVTDC6,1
020584278X,1
031233916X,1
B0032T69YW,1
385523211,1
590697692,1
076790592X,1
1451674686,1
871206404,1
1933016442,1
965535223,1
139858474,1
60282363,1
912315911,1
380813815,1
932592082,1
1584502274,1
64301389,1
982054424,1
B0095H2LHY,1
449218252,1
1416531262,1
446404055,1
452288576,1
B000ZSTDJQ,1
009190255X,1
310277256,1
140371508,1
938148052,1
915684179,1
205498450,1
785833587,1
70602816,1
156364921,1
079142572X,1
312873301,1
689845162,1
871316900,1
1843402114,1
876043996,1
876044291,1
1560431318,1
804830991,1
669433594,1
673589242,1
153843519,1
674010825,1
323022030,1
72334193,1
918247004,1
972645500,1
835805999,1
307135845,1
1577700058,1
143038257,1
1599510081,1
195019911,1
345803485,1
1576832406,1
375709037,1
425261395,1
1423101278,1
736918663,1
891099549,1
399174699,1
385338325,1
895264773,1
1571743758,1
374113025,1
195325052,1
446544809,1
1571741968,1
1571742808,1
097623081X,1
739429515,1
1571740457,1
970124562,1
1591824850,1
310235944,1
143038257,1
806699531,1
60218525,1
874830354,1
312306342,1
679740066,1
1573182249,1
718023757,1
813342201,1
764222171,1
684815451,1
374528640,1
1616266597,1
1597896705,1
985150408,1
1567318797,1
1930448384,1
740738402,1
764222112,1
399153764,1
785263276,1
520079663,1
157863282X,1
768426197,1
157174200X,1
307395014,1
545433428,1
375422986,1
375414797,1
1571743626,1
1557044430,1
1476755108,1
031207641X,1
1601622082,1
345508483,1
1601620837,1
1601620594,1
1439156867,1
1601620241,1
758200072,1
786881860,1
1601629451,1
743204786,1
1934230804,1
977624765,1
978727401,1
976789477,1
743493478,1
373250711,1
097470251X,1
974789569,1
1572439416,1
887306314,1
1465361758,1
1465361758,1
1419500139,1
451231147,1
1400030919,1
763648345,1
684195984,1
61689424,1
679425268,1
684870061,1
425263916,1
1578262607,1
425174360,1
976763303,1
B00VKJ0E9M,1
811847632,1
373771436,1
345285549,1
1449624278,1
812571339,1
451216954,1
425162613,1
425201945,1
758294050,1
1451647379,1
61474320,1
425212785,1
62316028,1
515142611,1
345476980,1
671793489,1
B0006CHHSK,1
61474290,1
312942990,1
312949391,1
316037761,1
440245435,1
821778773,1
159789706X,1
778324850,1
345465288,1
451219953,1
373625286,1
440241359,1
553588265,1
395906660,1
446547204,1
446547638,1
778321290,1
758219350,1
380811081,1
785268626,1
373767641,1
B002E4ZVXQ,1
1416523413,1
077832799X,1
440244234,1
515146382,1
451226712,1
892131349,1
1563991888,1
446564079,1
1892859335,1
1416524541,1
345335635,1
441031129,1
B000HXMAAS,1
60598751,1
310802016,1
1843537540,1
1576739759,1
1576739759,1
765344327,1
345402464,1
B001NB4466,1
B000OTHRJE,1
765346524,1
081256541X,1
812571339,1
765340747,1
765344300,1
B001V609L2,1
881148431,1
553293435,1
812551478,1
345375599,1
446619140,1
60598824,1
553576070,1
765345455,1
B001DQPYFQ,1
671521500,1
037376099X,1
60773170,1
345313860,1
425231453,1
307454622,1
B000QU4G4A,1
425263533,1
B001DQMASU,1
60593318,1
037365880X,1
441780415,1
451221737,1
345375580,1
812556216,1
671891685,1
446614939,1
316713732,1
812551494,1
091676690X,1
031299446X,1
1743607113,1
150112062X,1
318640589,1
345495195,1
812533577,1
345322797,1
425193764,1
373762380,1
515138622,1
446544884,1
077832236X,1
373484828,1
345336283,1
345336275,1
515147990,1
671020943,1
886773091,1
385314698,1
446615625,1
61711934,1
006053124X,1
345461231,1
451469712,1
439176859,1
B000NP2QYA,1
671756443,1
1595324216,1
1595324224,1
684810387,1
803720408,1
824947606,1
60973277,1
425175413,1
425178773,1
394558782,1
679435476,1
842332251,1
684854805,1
618212612,1
385471092,1
897212533,1
312377630,1
446518050,1
553096044,1
670018252,1
1576832341,1
452285216,1
871569191,1
824955226,1
781402336,1
688102689,1
688078877,1
679890505,1
679824243,1
64401537,1
1586852590,1
380713802,1
843174838,1
812035720,1
1250010101,1
446692913,1
1601621957,1
1893196372,1
1933967269,1
1601624395,1
160162381X,1
1601623526,1
980082234,1
743297474,1
979265657,1
758252692,1
758215797,1
1590521196,1
075828375X,1
758231822,1
1601625022,1
809227835,1
097024729X,1
970590318,1
1416553924,1
1893196763,1
976234947,1
1601621736,1
1601628749,1
811723372,1
743210786,1
1416570489,1
1432743309,1
718010868,1
758251807,1
345476840,1
1933967676,1
1601621744,1
1601625499,1
767929659,1
312309899,1
970247273,1
1934230316,1
876591128,1
789420767,1
039306901X,1
1561790419,1
1476744106,1
312423586,1
979493196,1
1601623151,1
758231792,1
1601622449,1
1601621566,1
1601623860,1
1601621779,1
1622867025,1
983209537,1
1601624387,1
60540214,1
425215156,1
1402778244,1
758253206,1
553386891,1
758208065,1
1889681016,1
1400206723,1
684841347,1
975882848,1
974702552,1
1593092598,1
465046762,1
452295874,1
1933967412,1
1601621493,1
982251572,1
1577944542,1
1590520432,1
1601621698,1
976234955,1
983393257,1
446179523,1
143122681,1
1601620365,1
193396734X,1
1601622627,1
1593095368,1
975298070,1
984388192,1
758238657,1
316089699,1
812974255,1
974789550,1
1934157090,1
1595890653,1
152053107,1
373771525,1
963761188,1
312360304,1
425224066,1
310277531,1
385751842,1
758208529,1
812977793,1
761166041,1
316142441,1
571211836,1
486277860,1
140232028,1
140280243,1
553382950,1
1571742212,1
312167792,1
451221206,1
425230112,1
446674192,1
1593102577,1
1599988143,1
609808095,1
312870493,1
452282152,1
373622430,1
1853262102,1
316024961,1
086316160X,1
1594489211,1
743464710,1
1934230707,1
974789585,1
143912678X,1
679766758,1
097059030X,1
970590334,1
1601621523,1
1421521628,1
1421511525,1
62356461,1
811807843,1
312382847,1
1416533052,1
743297474,1
141658918X,1
982145543,1
425263924,1
1557043167,1
673811484,1
836218817,1
1449643914,1
875349692,1
439249597,1
590528351,1
B00F8B5FVK,1
B00DI2OZKI,1
B01B380X6S,1
762439580,1
B00J6246P8,1
762452579,1
B001MZRXJI,1
875085555,1
B001Q5IH08,1
380729792,1
671533983,1
446619035,1
451206444,1
345363140,1
451627075,1
1420117238,1
590306731,1
451232712,1
380973839,1
1551668807,1
082177347X,1
671720082,1
440242029,1
373777876,1
380603926,1
156551659,1
440243297,1
440245176,1
037318493X,1
778324761,1
553494872,1
451211839,1
451207661,1
B001Q5IH08,1
440413281,1
140328726,1
590462237,1
380800845,1
440229561,1
778314367,1
451452313,1
345326784,1
451220110,1
B0040BRI1E,1
553279432,1
440245168,1
451214234,1
61095869,1
312985746,1
037324939X,1
440237300,1
451210654,1
312935579,1
451221494,1
440243327,1
1439145261,1
62513001,1
553587560,1
441008275,1
345391772,1
345347676,1
451203933,1
800756800,1
786883367,1
824519841,1
142411221,1
1416559000,1
446531936,1
525423842,1
767391276,1
B0062QAMEK,1
679435506,1
768423740,1
076274328X,1
671890107,1
679724532,1
1567316697,1
61315575,1
768423090,1
1556617402,1
B000EH52SO,1
892811579,1
1576733068,1
1590523555,1
B002DTZB8C,1
1576738604,1
425206629,1
684831465,1
818908556,1
152052356,1
446677760,1
446691240,1
765353253,1
736910883,1
439405572,1
B0032FO448,1
380724758,1
080072433X,1
385498241,1
684804441,1
1566196884,1
743498623,1
758207301,1
671796305,1
671890719,1
875481094,1
944072933,1
830728007,1
28640101,1
B0053U7GRW,1
1573244090,1
842382275,1
679412956,1
446529060,1
425243214,1
1478394072,1
312340192,1
768422949,1
015665962X,1
9814138037,1
003053299X,1
99421348,1
1593090218,1
795101902,1
1570670765,1
891076379,1
876043252,1
385335520,1
764436627,1
794509215,1
892837144,1
312554184,1
64401324,1
1439176590,1
1593106653,1
1572303212,1
1888992182,1
385495056,1
067169507X,1
739464388,1
802440150,1
684811367,1
739490842,1
055306908X,1
743463048,1
71385118,1
865731292,1
395767857,1
739431617,1
1416614419,1
130452319,1
1593080514,1
743482697,1
60927801,1
967844304,1
739425153,1
739452916,1
892839775,1
767905288,1
470316608,1
876041578,1
399145656,1
1931882460,1
395911540,1
1575420457,1
1576832198,1
517703386,1
471296333,1
1550133543,1
1584767952,1
446531596,1
62700162,1
849954452,1
1577781090,1
385721706,1
1562291491,1
929261070,1
1603200584,1
800759613,1
898799465,1
60294604,1
1881940594,1
764205951,1
439135192,1
133057070,1
189190325X,1
1562291971,1
310228638,1
974900028,1
446581488,1
044653207X,1
679724532,1
1851524908,1
736909745,1
671521705,1
739472372,1
1933027010,1
439444101,1
966617150,1
898650062,1
883683725,1
1578561264,1
618191658,1
B000P39P62,1
746004753,1
1599795310,1
689835825,1
425246035,1
884198553,1
1421623188,1
838458564,1
205138543,1
374325359,1
823412709,1
688062199,1
830709827,1
60817097,1
007366314X,1
193138228X,1
826317820,1
300081871,1
679762787,1
130345059,1
1591391962,1
080271742X,1
253215005,1
965187942,1
156004801,1
1250031311,1
312199937,1
B001RVB0A0,1
679766529,1
1410100235,1
1560791535,1
1560009373,1
802797156,1
1250000548,1
133420159,1
590465880,1
813524733,1
152420371,1
972961631,1
590459260,1
1884585671,1
3791314866,1
679445315,1
1414117906,1
007135820X,1
60958405,1
1884585795,1
671779990,1
006016767X,1
139158855,1
1250050251,1
802803040,1
1400069491,1
190085094X,1
853686971,1
230120660,1
856407135,1
1593760337,1
1439182981,1
1599956780,1
393004163,1
142424773,1
1783081287,1
044100069X,1
3875846362,1
1573401854,1
60562498,1
014250047X,1
515130168,1
042519986X,1
451237706,1
1853260037,1
871401517,1
052156851X,1
801844010,1
335193889,1
801880629,1
068707486X,1
812550498,1
226858898,1
425194884,1
886775981,1
61097853,1
B002J3AOF2,1
805017291,1
862783941,1
471650226,1
71821244,1
816694508,1
015508481X,1
935732977,1
1565843479,1
817302298,1
918535085,1
765805707,1
142003778,1
440215773,1
345346491,1
312266065,1
446607223,1
1573225088,1
345510631,1
385300123,1
393912159,1
068984834X,1
195044193,1
60970278,1
312646550,1
807020052,1
1562920278,1
60560053,1
679744347,1
140131272,1
452276551,1
967386624,1
890438439,1
60952377,1
037550804X,1
143037242,1
141693541X,1
1401323251,1
1570062935,1
1585189103,1
075939573X,1
375502890,1
812928504,1
380778556,1
812976177,1
452262496,1
805070230,1
393339777,1
345388151,1
679442405,1
761988076,1
143127764,1
380804808,1
439272009,1
1887654488,1
335099327,1
471185086,1
60951656,1
786885416,1
156031485,1
452281229,1
679738223,1
345385659,1
671671138,1
069114219X,1
2831562422,1
1555531296,1
374529523,1
375725938,1
470871849,1
60972289,1
307911586,1
195064518,1
679744789,1
684832372,1
60974990,1
074323538X,1
439111110,1
1567430325,1
385298285,1
60391502,1
1572840315,1
486212416,1
895260174,1
60809965,1
62391917,1
192812335,1
553212478,1
60741856,1
440200628,1
300082401,1
449908186,1
553371754,1
380715430,1
067973855X,1
452268079,1
60630620,1
039475218X,1
031205436X,1
60958073,1
312374879,1
054402771X,1
802131824,1
767405285,1
034543899X,1
042521253X,1
553392794,1
B000IQB6G8,1
345381041,1
1579474195,1
1565845781,1
300171021,1
133035530,1
425243621,1
687028388,1
60563478,1
547152604,1
1250049571,1
802117287,1
312358997,1
1575661381,1
545397367,1
316065781,1
786848847,1
545238013,1
068485595X,1
739469142,1
684832291,1
739463764,1
143510949X,1
399144048,1
446552445,1
145087827X,1
316166812,1
1501137964,1
385525001,1
399146008,1
739485016,1
1596983264,1
1595230343,1
767905288,1
151009376,1
385493800,1
800759494,1
006176759X,1
1880809494,1
738705330,1
671868837,1
760719241,1
807077143,1
60549327,1
1404104291,1
140714588,1
62507877,1
64407683,1
971577838,1
691019630,1
71458999,1
961940107,1
62225472,1
1580620477,1
807508527,1
1401341233,1
547085907,1
806520280,1
71387560,1
70718652,1
743225309,1
882643266,1
1595549722,1
545489458,1
316115002,1
1510703748,1
044845064X,1
64410145,1
142405787,1
385336357,1
316154687,1
553342533,1
64431622,1
552155233,1
679764410,1
006207041X,1
671470884,1
664245528,1
316058254,1
316154512,1
345803485,1
B007D9F1HS,1
1412786762,1
1412786762,1
761137858,1
1401916759,1
B00IKQP85S,1
553377906,1
1400096057,1
802838022,1
316002925,1
1439233071,1
085030959X,1
60747293,1
B004QKB6FI,1
671868578,1
785283285,1
1401303277,1
743296982,1
802139256,1
553385224,1
61567337,1
1416597980,1
1589257863,1
1565335465,1
316020737,1
60850892,1
615209378,1
670031208,1
899190855,1
872072843,1
897214226,1
441017835,1
1439149097,1
385499345,1
446694851,1
345448200,1
399537341,1
B009NNALEU,1
942320441,1
1416995439,1
62356801,1
843138211,1
763630144,1
230120679,1
B004AI2Q14,1
425269868,1
1594862168,1
1880032627,1
1582292892,1
152025057,1
62273248,1
439023521,1
809230437,1
684839385,1
743212002,1
73021989,1
892813784,1
1885228554,1
425285421,1
1416537805,1
312970927,1
553561936,1
689865198,1
B001E1JUQY,1
1596951257,1
689865384,1
373457057,1
B001BQFCMI,1
446613363,1
446616621,1
451184963,1
545252814,1
446605239,1
440224837,1
786018682,1
345526678,1
62353810,1
61350966,1
1416537333,1
765362589,1
440243815,1
1476717109,1
195154347,1
425243214,1
440419123,1
425217744,1
440413834,1
B003KLJ8NG,1
451209664,1
1590526503,1
1576751988,1
1423157451,1
881148431,1
1416989420,1
743261984,1
1632204428,1
721684343,1
762424931,1
1579540910,1
312303017,1
140714545,1
64410137,1
60196122,1
64410129,1
236315005,1
1930097220,1
1878319027,1
439901855,1
553377922,1
876043163,1
140440526,1
091581109X,1
1401905323,1
130982563,1
768423422,1
876044828,1
849946263,1
1476717516,1
B001NW7U5M,1
316334510,1
547850832,1
943358272,1
609803670,1
307719588,1
1561706086,1
876043775,1
425222365,1
679885552,1
60984244,1
918777011,1
373789254,1
553561979,1
446617792,1
671741195,1
451414179,1
345448936,1
60505761,1
439023521,1
425256464,1
553561944,1
B000GS7WKC,1
1455559814,1
62505947,1
1882723007,1
1887840443,1
084991910X,1
935127674,1
876042299,1
1882641019,1
62504061,1
892132922,1
1401902448,1
811215245,1
312957548,1
1476764018,1
425224457,1
446612952,1
162286705X,1
446360562,1
736912835,1
1590527518,1
B000VU1JQS,1
806536063,1
449223345,1
B002NESNXC,1
763734918,1
762736569,1
157062545X,1
812981685,1
275994856,1
226389499,1
1602820228,1
822213451,1
1597071773,1
1475244061,1
971400903,1
440435013,1
1493754459,1
B000N7VPI6,1
B00MOLB0AC,1
B00DI2OWUG,1
1416936688,1
1562453645,1
60736240,1
373753101,1
840734417,1
735217386,1
142413402,1
996252541,1
802404677,1
517701375,1
802123805,1
736318739,1
446573027,1
B00K8ZVQPK,1
B00GEFUQ90,1
B015QZMFEM,1
B077M5ZY5Q,1
B00IWVACWK,1
B0087FA9TC,1
B000OX6FOI,1
829433228,1
805002464,1
1401307701,1
848715918,1
62075624,1
763634980,1
764550810,1
531147843,1
684873249,1
684873249,1
1576754375,1
525466770,1
375822887,1
856487465,1
385337639,1
142412147,1
1584690917,1
043956090X,1
316018597,1
1416583394,1
981989705,1
1567313302,1
1433614367,1
743225708,1
1423100050,1
1550227998,1
679432167,1
805053883,1
439856531,1
B0029LHX9O,1
609803107,1
786888091,1
345425588,1
739401351,1
1575662434,1
967673755,1
B000GJYG1E,1
876055579,1
451237889,1
979270944,1
525950117,1
767913469,1
609605216,1
031021310X,1
762421894,1
664245528,1
778325911,1
545626803,1
822546396,1
694013560,1
1495350185,1
089141875X,1
125006595X,1
743444299,1
60172126,1
1580650155,1
969816235,1
30345030,1
141356545,1
891098445,1
006446704X,1
689829035,1
1584690631,1
131400584,1
486490947,1
068980623X,1
425226743,1
373719892,1
553254367,1
451467817,1
446584525,1
1602608539,1
800786246,1
1402725795,1
394757947,1
60930993,1
385343493,1
312306326,1
312650256,1
307475506,1
031609918X,1
375825444,1
739440489,1
61728993,1
1439170312,1
60838574,1
764222309,1
1566198941,1
310803063,1
446576778,1
547028644,1
61370495,1
1401312683,1
743249623,1
891093931,1
446545813,1
1602601666,1
738215201,1
310257352,1
1594860068,1
895264064,1
61240338,1
