ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9780159014295,0159014298,"19,949,927",-159014300.40463,-1,-159014300.11616,-1,-159014303.09682,-1,-159014303.09682,-1,-159014303.09682,-1,-159014303.09682,-1,-159014303.09682,-1,-159014303.09682,0,-159014302.21,-1,-159014303.09682
9788434828391,8434828391,"6,781,745",-8434828395.4183,-1,-8434828395.6753,"8,889,174",-8434828396.1321,"6,281,418",-8434828396.1321,-1,-8434828396.1321,"1,582,739",-8434828396.1321,"128,460",-8434828396.1321,-1,-8434828396.1321,-1,-8434828396.1321,"1,742,415",-8434828396.1321
,$0.00,"Invalid ISBN Provided"
"When a book of unexplainable occurences brings Petra and Calder together"," strange things start to happen: Seemingly unrelated events connect; an eccentric old woman seeks their company; an invaluable Vermeer painting disappears. Before they know it","Invalid ISBN Provided"
"JUVENILE FICTION / Social Themes / Friendship""","Art; Fiction.
","Invalid ISBN Provided"
Vermeer," Johannes","Invalid ISBN Provided"
"Mystery and detective stories.""",Book,"Invalid ISBN Provided"
9780529104335,0529104334,"516,700",-529104335.70014,"499,226",-529104334.89081,"1,256,771",-529104334.96312,-1,-529104338.36312,-1,-529104338.36312,-1,-529104334.96312,-1,-529104335.88112,-1,-529104338.36312,-1,-529104338.36312,-1,-529104335.24362
"Billy Graham celebrates the Savior’s birth in this thoughtful Christmas devotional booklet. Explore the blessings of hope"," joy","Invalid ISBN Provided"
9780529104939,0529104938,"65,602",-529104939.67544,"678,141",-529104938.98737,"305,832",-529104940.28675,-1,-529104942.25025,-1,-529104942.25025,"547,004",-529104940.18475,-1,-529104940.18475,"155,950",-529104892.90775,"365,773",-529104942.25025,"1,432,346",-529104939.19025
"The sanctity of Easter...how do you approach and honor this holytime of year? Now you can spend 40 days with Jesus—from leading up toHis death on Good Friday"," to celebrating His resurrection on EasterSunday—and draw into worship and praise as never before. Selectdevotionals from Sarah Young’s bestselling Jesus Calling are compiled into this gift book to create an experience of closeness with the Savior during the Lenten season.""","Invalid ISBN Provided"
9780529104960,0529104962,"2,027,184",-529104963.67544,-1,-529104962.83437,"11,251,152",-529104966.25025,-1,-529104966.25025,-1,-529104966.25025,-1,-529104964.18475,-1,-529104964.18475,-1,-529104917.23075,"1,044,076",-529104966.25025,-1,-529104963.14775
"God's Tender Promises for Mothers is the perfect tribute to Mom—to encourage and inspire"," and provide wisdom","Invalid ISBN Provided"
"Features & Benefits: ",$0.00,"Invalid ISBN Provided"
"Provides inspiration and encouragement for moms of any age",$0.00,"Invalid ISBN Provided"
"Equips mothers with God’s guidance and direction during the challenges they face",$0.00,"Invalid ISBN Provided"
"Variety of topics address the unique Spiritual yearnings and needs of a mother",$0.00,"Invalid ISBN Provided"
"Perfect gift for Mother’s Day or for churches to give to moms in the church",$0.00,"Invalid ISBN Provided"
"Note: Must be ordered in multiples of 25. """,Paperback,"Invalid ISBN Provided"
9780529104984,0529104989,"211,678",-529104991.77422,"426,658",-529104989.89787,"832,348",-529104993.37723,"4,677,811",-529104993.37723,-1,-529104993.37723,-1,-529104990.89523,-1,-529104990.89523,-1,-529104993.37723,"165,966",-529104993.37723,-1,-529104990.75073
"The true Christmas message is so often lost in the busyness and profit-making venues during the holiday season. How does one wade through all of the worldly diversions and still find Christ? Drawing from a lifetime of writings and sermons"," beloved preacher and author Billy Graham pierces through the meaningless activity we get caught up in by taking readers back to the time when heaven descended to earth—and the place where Christ was born. Included in this classic Christmas message are excerpts from This Christmas Night","Invalid ISBN Provided"
"Trim Size: 4 x 6""",Paperback,"Invalid ISBN Provided"
9780531217252,0531217256,"3,728,751",-531217260.48085,-1,-531217260.81816,-1,-531217261.41781,-1,-531217261.41781,-1,-531217261.41781,-1,-531217261.41781,-1,-531217261.41781,-1,-531217261.41781,-1,-531217261.41781,-1,-531217261.41781
"JUVENILE FICTION / Family / General (see also headings under Social Themes)""","Children's stories, American.
","Invalid ISBN Provided"
"Short stories.""",Book,"Invalid ISBN Provided"
9780545686129,0545686121,"4,617,216",-545686127.95601,-1,-545686128.51852,"6,306,830",-545686129.51853,-1,-545686129.51853,-1,-545686129.51853,-1,-545686129.51853,-1,-545686129.51853,-1,-545686129.51853,-1,-545686129.51853,-1,-545686129.51853
"LANGUAGE ARTS & DISCIPLINES / Reading Skills""",null,"Invalid ISBN Provided"
9780545686150,0545686156,"3,702,871",-545686157.67544,-1,-545686160.23437,"4,257,704",-545686158.26975,-1,-545686160.25025,-1,-545686160.25025,-1,-545686156.71425,-1,-545686157.76825,-1,-545686160.25025,"1,318,558",-545686160.25025,-1,-545686157.18175
"LANGUAGE ARTS & DISCIPLINES / Reading Skills""","Sick; Fiction.
","Invalid ISBN Provided"
"Stories in rhyme.",$0.00,"Invalid ISBN Provided"
"Vocabulary.""",Book,"Invalid ISBN Provided"
9780545686167,0545686164,"1,817,547",-545686165.67544,"3,085,571",-545686168.23437,"4,256,374",-545686168.25025,-1,-545686168.25025,-1,-545686168.25025,-1,-545686163.70275,-1,-545686165.76825,-1,-545686168.25025,"1,318,557",-545686168.25025,-1,-545686165.19025
"LANGUAGE ARTS & DISCIPLINES / Reading Skills""","Ice skating; Fiction.
","Invalid ISBN Provided"
"Stories in rhyme.",$0.00,"Invalid ISBN Provided"
"Vocabulary.""",Book,"Invalid ISBN Provided"
9780545686174,0545686172,"5,495,261",-545686173.24194,-1,-545686176.23437,"4,280,291",-545686174.27825,-1,-545686176.25025,-1,-545686176.25025,-1,-545686171.70275,-1,-545686173.76825,-1,-545686176.25025,"1,318,557",-545686176.25025,-1,-545686173.19025
"LANGUAGE ARTS & DISCIPLINES / Reading Skills""","Sheep; Fiction.
","Invalid ISBN Provided"
"Stories in rhyme.",$0.00,"Invalid ISBN Provided"
"Vocabulary.""",Book,"Invalid ISBN Provided"
9780545686228,0545686229,"4,205,974",-545686230.67544,-1,-545686233.23437,"4,847,429",-545686231.27825,-1,-545686233.25025,-1,-545686233.25025,-1,-545686228.64325,-1,-545686230.76825,-1,-545686233.25025,"1,318,554",-545686233.25025,-1,-545686230.19025
"LANGUAGE ARTS & DISCIPLINES / Reading Skills""","Play; Fiction.
","Invalid ISBN Provided"
"Stories in rhyme.",$0.00,"Invalid ISBN Provided"
"Vocabulary.""",Book,"Invalid ISBN Provided"
9780545686273,054568627X,"1,582,760",-54568628.675445,"2,168,136",-54568631.234373,"4,846,469",-54568629.269747,-1,-54568631.250247,-1,-54568631.250247,-1,-54568626.719747,-1,-54568628.768247,-1,-54568583.233747,"1,318,561",-54568631.250247,-1,-54568628.181747
"LANGUAGE ARTS & DISCIPLINES / Reading Skills""","Snack foods; Fiction.
","Invalid ISBN Provided"
"Stories in rhyme.",$0.00,"Invalid ISBN Provided"
"Vocabulary.""",Book,"Invalid ISBN Provided"
9780570075264,0570075262,"259,667",-570075263.67544,"145,864",-570075263.25937,"1,817,677",-570075266.25025,"6,331,338",-570075266.25025,-1,-570075266.25025,"682,670",-570075261.30325,"793,261",-570075266.25025,-1,-570075266.25025,-1,-570075266.25025,-1,-570075263.12225
"JUVENILE NONFICTION / Religion / Bible Stories / General",$0.00,"Invalid ISBN Provided"
"JUVENILE NONFICTION / Holidays & Celebrations / Christmas & Advent""","Jesus Christ; Nativity; Juvenile literature.
","Invalid ISBN Provided"
Mary,"; Blessed Virgin","Invalid ISBN Provided"
"Bible stories"," English; Luke.","Invalid ISBN Provided"
"Jesus Christ; Nativity.",$0.00,"Invalid ISBN Provided"
Mary,"; Blessed Virgin","Invalid ISBN Provided"
"Bible stories; New Testament.""",Book,"Invalid ISBN Provided"
9780570075486,0570075483,"1,481,181",-570075487.22544,"1,254,222",-570075484.25937,"2,289,985",-570075485.27825,-1,-570075487.25025,-1,-570075487.25025,-1,-570075487.25025,"886,239",-570075487.25025,-1,-570075487.25025,-1,-570075487.25025,-1,-570075484.19025
"JUVENILE NONFICTION / Religion / Bible Stories / General""","Martha,; Saint; Juvenile literature.
","Invalid ISBN Provided"
Mary,"; of Bethany","Invalid ISBN Provided"
"Jesus Christ; Friends and associates; Juvenile literature.",$0.00,"Invalid ISBN Provided"
Martha," Saint.","Invalid ISBN Provided"
Mary,"; of Bethany","Invalid ISBN Provided"
"Jesus Christ; Friends and associates.",$0.00,"Invalid ISBN Provided"
"Bible stories; New Testament.""",Book,"Invalid ISBN Provided"
9780570075707,057007570X,-1,-57007574.217728,"488,521",-57007574.297866,"1,794,246",-57007572.405233,"7,125,686",-57007574.377233,-1,-57007574.377233,-1,-57007571.895233,"1,544,156",-57007571.895233,-1,-57007574.377233,"799,817",-57007574.377233,"1,503,376",-57007571.317233
"Jericho; History; Siege"," ca. 1400 B.C.; Juvenile literature.","Invalid ISBN Provided"
"Joshua; (Biblical figure); Juvenile literature.",$0.00,"Invalid ISBN Provided"
"Bible stories; O.T.",$0.00,"Invalid ISBN Provided"
"Jericho; History; Siege"," ca. 1400 B.C.","Invalid ISBN Provided"
"Joshua; (Biblical figure)""",Book,"Invalid ISBN Provided"
9780689868085,0689868081,-1,-689868086.38662,0,-689868085.21,"11,250,034",-689868087.77278,-1,-689868087.77278,0,-689868085.21,-1,-689868085.46928,"256,621",-689868085.46928,-1,-689868087.77278,-1,-689868087.77278,"1,001,033",-689868084.73828
"JUVENILE FICTION / Humorous Stories""",null,"Invalid ISBN Provided"
9780715111260,0715111264,-1,-715111266.44577,-1,-715111265.09912,"366,639",-715111266.80775,-1,-715111265.94925,-1,-715111268.50775,-1,-715111266.44225,-1,-715111266.02575,-1,-715111268.50775,-1,-715111268.50775,-1,-715111268.50775
"RELIGION / Christianity / Anglican",$0.00,"Invalid ISBN Provided"
"SOCIAL SCIENCE / Sexual Abuse & Harassment""",null,"Invalid ISBN Provided"
9780718008581,0718008588,"4,950,238",-718008593.3519,"4,372,158",-718008593.80627,"1,557,914",-718008594.61405,"4,147,204",-718008594.61405,"1,149,367",-718008594.61405,"1,562,758",-718008594.61405,-1,-718008594.61405,-1,-718008594.61405,-1,-718008594.61405,"2,128,597",-718008594.61405
9780718014049,0718014049,"5,117",-718014050.85622,"27,348",-718014049.93187,"75,092",-718014049.97723,"1,415,564",-718014053.37723,"307,544",-718014053.37723,"276,342",-718014051.72823,"567,932",-718014051.72823,"201,487",-718014006.07473,"96,983",-718014053.37723,"89,183",-718014050.30873
9780718031152,0718031156,"618,967",-718031157.67544,"1,366,387",-718031156.83437,-1,-718031158.28675,"7,309,309",-718031160.25025,-1,-718031160.25025,-1,-718031157.76825,"204,061",-718031157.89575,"51,639",-718031110.10875,-1,-718031160.25025,"1,115,113",-718031157.19025
9780718036287,071803628X,"1,125,983",-71803629.675445,"78,363",-71803628.834373,"1,679,617",-71803632.250247,"6,834,891",-71803632.250247,-1,-71803632.250247,-1,-71803628.816247,-1,-71803629.768247,-1,-71803632.250247,"725,128",-71803632.250247,"237,345",-71803632.250247
9780718037901,0718037901,"20,222",-718037902.70322,"110,437",-718037901.89787,"92,008",-718037902.68273,"1,627,442",-718037905.37723,"318,328",-718037905.37723,"120,575",-718037903.72823,"188,541",-718037903.72823,"215,201",-718037856.03473,"378,383",-718037905.37723,"63,060",-718037902.27473
" ",$0.00,"Invalid ISBN Provided"
"It includes passages from Glory Days"," You'll Get Through This","Invalid ISBN Provided"
9780718091736,0718091736,"115,745",-718091739.55235,"334,480",-718091738.53816,"1,001,422",-718091738.79781,"342,186",-718091739.64781,-1,-718091742.19781,"37,111",-718091739.72431,"488,253",-718091739.72431,-1,-718091692.22631,"111,982",-718091742.19781,"62,131",-718091739.21431
"Features include:",$0.00,"Invalid ISBN Provided"
"Complete text of the King James Version",$0.00,"Invalid ISBN Provided"
"KJV sectional headings",$0.00,"Invalid ISBN Provided"
"Plan of salvation",$0.00,"Invalid ISBN Provided"
"30 Days with Jesus reading plan",$0.00,"Invalid ISBN Provided"
"6.7-point type size""",Paperback,"Invalid ISBN Provided"
9780718091750,0718091752,"224,044",-718091755.27185,"342,685",-718091754.19816,"385,275",-718091754.79781,"490,334",-718091755.64781,-1,-718091758.19781,"23,324",-718091755.72431,"94,531",-718091755.72431,-1,-718091758.19781,"55,456",-718091758.19781,"55,035",-718091758.19781
"Features Include:",$0.00,"Invalid ISBN Provided"
"Complete text of the New King James Version",$0.00,"Invalid ISBN Provided"
"NKJV sectional headings",$0.00,"Invalid ISBN Provided"
"Translator footnotes",$0.00,"Invalid ISBN Provided"
"Plan of salvation",$0.00,"Invalid ISBN Provided"
"30 Days with Jesus reading plan",$0.00,"Invalid ISBN Provided"
"7-point type size""",Paperback,"Invalid ISBN Provided"
9780718096267,0718096266,"177,013",-718096268.7286,-1,-718096271.63872,"1,072,528",-718096270.25594,"419,434",-718096272.27894,"597,498",-718096272.27894,"37,158",-718096269.79694,"100,300",-718096269.92444,"16,059",-718096272.27894,-1,-718096272.27894,"137,148",-718096269.18494
9780735332201,0735332207,"2,312,373",-735332208.79119,-1,-735332208.09893,-1,-735332209.22936,-1,-735332211.77936,"1,829,867",-735332209.08486,-1,-735332207.52936,"470,532",-735332207.60586,"26,259",-735332211.77936,-1,-735332211.77936,-1,-735332208.71086
9780735337220,0735337225,"3,070,786",-735337229.25322,"2,873,433",-735337229.29787,"7,556,973",-735337229.37723,"2,073,156",-735337229.37723,"735,090",-735337226.69123,"1,428,589",-735337229.37723,-1,-735337229.37723,"8,338",-735337229.37723,"1,234,819",-735337229.37723,"602,280",-735337226.30873
9780735346710,0735346712,"1,411,806",-735346713.67544,-1,-735346712.83437,"6,162,911",-735346714.11675,-1,-735346716.25025,-1,-735346713.54725,-1,-735346713.81075,-1,-735346714.17625,-1,-735346667.74075,"1,176,280",-735346716.25025,-1,-735346713.12225
"Product Features:",$0.00,"Invalid ISBN Provided"
"• Dimensions: 2.25"""" x 7.25""""",$0.00,"Invalid ISBN Provided"
"• Ribbon Tassel",$0.00,"Invalid ISBN Provided"
"• Packed in a clear plastic sleeve """,Bookmark,"Invalid ISBN Provided"
9780735346987,0735346984,"2,376,036",-735346988.52175,-1,-735346988.38307,-1,-735346990.49764,-1,-735346993.04764,-1,-735346990.34464,-1,-735346990.13214,-1,-735346990.15764,-1,-735346947.03714,-1,-735346993.04764,-1,-735346989.91964
"Product Features:",$0.00,"Invalid ISBN Provided"
"• Dimensions: 2.25"""" x 7.25""""",$0.00,"Invalid ISBN Provided"
"• Ribbon Tassel",$0.00,"Invalid ISBN Provided"
"• Packed in a clear plastic sleeve """,Bookmark,"Invalid ISBN Provided"
9780736411967,0736411968,"1,135,985",-736411972.32344,"865,873",-736411972.45836,"2,406,074",-736411972.69823,"6,222,886",-736411972.69823,"2,227,643",-736411972.69823,-1,-736411972.69823,-1,-736411972.69823,-1,-736411972.69823,"1,044,696",-736411972.69823,"245,829",-736411972.69823
"illustrated covers.""",Paperback,"Invalid ISBN Provided"
"JUVENILE FICTION / Media Tie-In""",null,"Invalid ISBN Provided"
9780736424219,0736424210,"2,707,622",-736424214.32344,"3,164,598",-736424214.45836,"1,897,177",-736424214.69823,"6,050,965",-736424214.69823,"1,549,992",-736424214.69823,"915,821",-736424214.69823,"577,129",-736424214.69823,-1,-736424214.69823,-1,-736424214.69823,"461,354",-736424214.69823
"Restaurants; Fiction.",$0.00,"Invalid ISBN Provided"
"Cookery; Fiction.",$0.00,"Invalid ISBN Provided"
"Paris (France); Fiction.""",Book,"Invalid ISBN Provided"
9780736953597,0736953590,"872,570",-736953591.71403,"3,029,298",-736953590.92256,"1,970,541",-736953592.72662,-1,-736953594.42662,"2,177,234",-736953594.42662,-1,-736953594.42662,-1,-736953591.94462,-1,-736953594.42662,-1,-736953594.42662,-1,-736953591.31562
"verses for comfort"," peace","Invalid ISBN Provided"
"7 ways Scripture helps us know God",$0.00,"Invalid ISBN Provided"
"a 5–minute synopsis of the entire Bible",$0.00,"Invalid ISBN Provided"
"8 tools to get the most out of each reading",$0.00,"Invalid ISBN Provided"
"66 one–page summaries of each book of the Bible",$0.00,"Invalid ISBN Provided"
"For avid Bible readers or those curious about the bestselling book of all time"," this portable resource opens up the wonder","Invalid ISBN Provided"
9780736957403,0736957405,"109,975",-736957406.68625,"169,261",-736957405.85907,"863,827",-736957407.32763,"2,470,847",-736957409.29963,"1,263,608",-736957409.29963,-1,-736957407.23413,"254,775",-736957407.23413,-1,-736957358.42713,"974,486",-736957409.29963,"582,087",-736957406.23963
"the confidence to face every circumstance",$0.00,"Invalid ISBN Provided"
"biblical guidelines for setting goals and making important decisions",$0.00,"Invalid ISBN Provided"
"experience the reward of a close walk with God",$0.00,"Invalid ISBN Provided"
"Elizabeth’s passion and personal experience motivates readers to seek God’s heart and know the peace and purpose of a committed"," enduring faith. Any woman who longs to pursue God’s heart will benefit from this gathering of life-changing reflections.""","Invalid ISBN Provided"
9780736957427,0736957421,"696,979",-736957422.68625,"370,366",-736957421.85907,"3,412,503",-736957423.32763,-1,-736957425.29963,-1,-736957425.29963,-1,-736957425.29963,-1,-736957425.29963,-1,-736957425.29963,-1,-736957425.29963,-1,-736957422.23963
"lead with strength and love in their marriage",$0.00,"Invalid ISBN Provided"
"model integrity and diligence on the job",$0.00,"Invalid ISBN Provided"
"live as an example and lifelong influencer of their children",$0.00,"Invalid ISBN Provided"
"This devotional resource is sized and designed to fast-track busy men to discovering the rich spiritual wisdom and tools they need for making a real difference—a godly difference—in all they do.""",Paperback,"Invalid ISBN Provided"
9780751568707,0751568708,"666,031",-751568709.70014,"239,537",-751568709.99581,"58,210",-751568712.36312,"91,279",-751568710.00012,"68,817",-751568712.36312,"156,603",-751568710.04262,"61,269",-751568710.04262,"423,584",-751568712.36312,"800,216",-751568712.36312,-1,-751568709.37962
,$0.00,"Invalid ISBN Provided"
"Prove yourself worthy.",$0.00,"Invalid ISBN Provided"
"Prove yourself true.",$0.00,"Invalid ISBN Provided"
"Fight like you didn't",$0.00,"Invalid ISBN Provided"
"and she'll come to you. ",$0.00,"Invalid ISBN Provided"
"Evie Snow was the love of Vincent Winters' life"," and of every lifetime he would ever live","Invalid ISBN Provided"
"Suddenly Vincent has the chance to right an old wrong and to finally prove himself worthy of Evie's love - he just needs to get to her first.",$0.00,"Invalid ISBN Provided"
"As Vincent begins the journey of a lifetime"," he learns more about love than he ever thought possible","Invalid ISBN Provided"
"Love stories.""",Book,"Invalid ISBN Provided"
9780758614551,0758614551,-1,-758614555.21773,"183,199",-758614552.36343,"1,404,506",-758614555.45836,-1,-758614555.45836,-1,-758614555.45836,-1,-758614555.45836,-1,-758614555.45836,-1,-758614555.45836,"1,424,187",-758614555.45836,"563,065",-758614552.36436
"Bible stories"," English; Luke.","Invalid ISBN Provided"
"Bible stories"," English; Matthew.","Invalid ISBN Provided"
"Lost sheep (Parable).",$0.00,"Invalid ISBN Provided"
Parables.,$0.00,"Invalid ISBN Provided"
"Bible stories; New Testament.""",Book,"Invalid ISBN Provided"
9780758616159,0758616155,"440,030",-758616156.68625,"557,230",-758616159.25907,"2,628,736",-758616157.35313,-1,-758616159.29963,-1,-758616159.29963,-1,-758616159.29963,-1,-758616159.29963,-1,-758616159.29963,-1,-758616159.29963,-1,-758616156.18013
9780758625809,0758625804,"425,818",-758625806.10044,"496,633",-758625804.91087,"1,043,875",-758625806.31225,-1,-758625808.25025,-1,-758625808.25025,-1,-758625805.76825,-1,-758625805.76825,-1,-758625808.25025,-1,-758625808.25025,"920,881",-758625805.17325
9780758625816,0758625812,"262,192",-758625813.70014,"336,907",-758625812.95881,"1,881,480",-758625814.39112,-1,-758625816.36312,-1,-758625816.36312,-1,-758625813.88112,-1,-758625813.88112,-1,-758625816.36312,-1,-758625816.36312,-1,-758625813.26912
9780758646040,0758646046,"652,795",-758646047.95822,"162,306",-758646047.03387,"932,080",-758646048.40523,-1,-758646050.37723,-1,-758646050.37723,-1,-758646048.31173,"1,580,976",-758646048.31173,-1,-758646050.37723,-1,-758646050.37723,-1,-758646047.31723
"Bible stories"," English; Genesis.","Invalid ISBN Provided"
"Bible stories"," English; Acts.""","Invalid ISBN Provided"
9780758646071,0758646070,"669,673",-758646071.67544,"741,407",-758646070.97037,"1,457,852",-758646072.27825,-1,-758646074.25025,-1,-758646074.25025,-1,-758646071.76825,"656,757",-758646071.76825,-1,-758646074.25025,-1,-758646074.25025,-1,-758646071.19025
9780758650344,0758650345,"1,039,406",-758650346.67544,-1,-758650345.92787,-1,-758650347.27825,-1,-758650349.25025,-1,-758650349.25025,-1,-758650346.76825,-1,-758650346.76825,-1,-758650349.25025,-1,-758650349.25025,-1,-758650346.19025
9780758657367,0758657366,"784,649",-758657367.70322,-1,-758657370.29787,-1,-758657370.37723,-1,-758657370.37723,-1,-758657370.37723,-1,-758657370.37723,-1,-758657370.37723,-1,-758657370.37723,-1,-758657370.37723,-1,-758657370.37723
"JUVENILE NONFICTION / Religion / General",$0.00,"Invalid ISBN Provided"
"JUVENILE NONFICTION / Religious / Christian / General""",null,"Invalid ISBN Provided"
9780758657374,0758657374,"1,183,899",-758657375.70322,-1,-758657375.03387,"3,167,355",-758657378.37723,-1,-758657378.37723,-1,-758657378.37723,-1,-758657378.37723,-1,-758657378.37723,-1,-758657378.37723,-1,-758657378.37723,-1,-758657375.31723
"JUVENILE NONFICTION / Religion / General",$0.00,"Invalid ISBN Provided"
"JUVENILE NONFICTION / Religious / Christian / General""",null,"Invalid ISBN Provided"
9780758657381,0758657382,"778,727",-758657383.70322,"1,691,858",-758657383.20387,"3,831,153",-758657386.37723,-1,-758657386.37723,-1,-758657386.37723,-1,-758657386.37723,-1,-758657386.37723,-1,-758657338.64973,-1,-758657386.37723,-1,-758657383.30873
"JUVENILE NONFICTION / Religion / General",$0.00,"Invalid ISBN Provided"
"JUVENILE NONFICTION / Religious / Christian / General""",null,"Invalid ISBN Provided"
9780764165184,0764165186,"750,567",-764165187.75569,"65,188",-764165187.4598,"6,651,600",-764165190.6171,"7,208,742",-764165190.6171,"2,358,867",-764165190.6171,-1,-764165187.2341,"1,294,326",-764165190.6171,-1,-764165143.0341,-1,-764165190.6171,"1,199,625",-764165187.4891
"Toy and movable books; Specimens.""",Book,"Invalid ISBN Provided"
9780764165191,0764165194,"3,810,929",-764165195.72097,"786,634",-764165198.33843,-1,-764165198.21497,-1,-764165198.45836,-1,-764165198.45836,-1,-764165195.97636,-1,-764165198.45836,-1,-764165198.45836,-1,-764165198.45836,-1,-764165195.33036
"Pigs; Fiction.",$0.00,"Invalid ISBN Provided"
"Board books.""",Book,"Invalid ISBN Provided"
9780764165207,0764165208,"1,393,145",-764165209.72097,"267,615",-764165209.35493,-1,-764165210.51186,-1,-764165212.45836,-1,-764165212.45836,-1,-764165212.45836,-1,-764165212.45836,"286,403",-764165212.45836,-1,-764165212.45836,"2,108,105",-764165209.33036
"Ponies; Fiction.",$0.00,"Invalid ISBN Provided"
"Board books.""",Book,"Invalid ISBN Provided"
9780764165214,0764165216,-1,-764165220.27483,"98,309",-764165217.37962,"9,157,533",-764165220.50775,-1,-764165220.50775,-1,-764165220.50775,-1,-764165218.02575,"959,369",-764165218.02575,-1,-764165220.50775,-1,-764165220.50775,-1,-764165217.37975
"Dogs; Fiction.",$0.00,"Invalid ISBN Provided"
"Board books.""",Book,"Invalid ISBN Provided"
9780766631762,0766631761,"1,884,267",-766631768.06095,"3,110,277",-766631768.75838,"6,943,966",-766631769.99826,"8,015,645",-766631769.99826,-1,-766631769.99826,-1,-766631769.99826,-1,-766631769.99826,-1,-766631769.99826,-1,-766631769.99826,-1,-766631769.99826
9780766637771,0766637778,"1,427,376",-766637782.32344,"1,748,948",-766637782.45836,"5,037,975",-766637782.21497,-1,-766637782.69823,-1,-766637782.69823,-1,-766637782.69823,"256,805",-766637782.69823,-1,-766637782.69823,"1,052,148",-766637782.69823,"1,023,999",-766637782.69823
9780766637788,0766637786,"1,250,158",-766637790.34119,"3,258,159",-766637790.49893,"2,057,918",-766637790.77936,-1,-766637790.77936,"3,175,307",-766637790.77936,-1,-766637790.77936,-1,-766637790.77936,-1,-766637790.77936,-1,-766637790.77936,"3,157,533",-766637790.77936
9780768206739,0768206731,"1,441,952",-768206732.77344,"392,965",-768206732.09236,"7,069,157",-768206733.72623,"7,601,510",-768206735.69823,"2,451,185",-768206735.69823,"1,620,454",-768206735.69823,-1,-768206735.69823,"37,949",-768206735.69823,-1,-768206735.21497,"140,631",-768206735.69823
"Our cost-effective Homework Helpers workbooks are a must-have! They provide help for students who need extra practice with basic skills"," for the accelerated student who enjoys an extra challenge","Invalid ISBN Provided"
9780768206821,0768206820,"506,610",-768206821.73872,"132,561",-768206821.013,"4,388,397",-768206824.53949,"9,365,687",-768206824.53949,"2,451,196",-768206824.53949,-1,-768206822.05749,"1,546,350",-768206824.53949,-1,-768206824.53949,"984,848",-768206824.53949,"183,402",-768206824.53949
9780768206869,0768206863,"1,199,081",-768206864.73872,"1,218,124",-768206867.379,"5,362,091",-768206865.55049,"8,114,216",-768206867.53949,"2,223,060",-768206867.53949,"1,636,838",-768206865.05749,-1,-768206867.53949,-1,-768206867.53949,-1,-768206867.53949,-1,-768206864.45399
"Our cost-effective Homework Helpers workbooks are a must-have! They provide help for students who need extra practice with basic skills"," for the accelerated student who enjoys an extra challenge","Invalid ISBN Provided"
9780768206876,0768206871,"450,623",-768206872.73872,"291,302",-768206872.013,"4,322,859",-768206875.53949,"3,218,396",-768206875.53949,"2,363,215",-768206875.53949,"1,090,558",-768206873.05749,"1,054,359",-768206875.53949,-1,-768206875.53949,-1,-768206875.53949,"663,437",-768206872.49649
"Our cost-effective Homework Helpers workbooks are a must-have! They provide help for students who need extra practice with basic skills"," for the accelerated student who enjoys an extra challenge","Invalid ISBN Provided"
9780768206883,076820688X,"1,757,154",-76820690.724739,"3,049,072",-76820690.263903,-1,-76820694.261306,-1,-76820694.261306,-1,-76820694.261306,-1,-76820694.261306,-1,-76820694.261306,-1,-76820694.261306,-1,-76820694.261306,-1,-76820694.261306
"Our cost-effective Homework Helpers workbooks are a must-have! They provide help for students who need extra practice with basic skills"," for the accelerated student who enjoys an extra challenge","Invalid ISBN Provided"
9780768206920,0768206928,"134,342",-768206929.70014,"58,011",-768206928.92481,"4,369,154",-768206930.39962,-1,-768206932.36312,"2,099,787",-768206932.36312,-1,-768206930.15312,"507,849",-768206929.88112,-1,-768206932.36312,"978,388",-768206932.36312,"263,049",-768206932.36312
"Our cost-effective Homework Helpers workbooks are a must-have! They provide help for students who need extra practice with basic skills"," for the accelerated student who enjoys an extra challenge","Invalid ISBN Provided"
9780768206937,0768206936,"961,522",-768206937.73872,"1,538,966",-768206937.013,"8,971,149",-768206938.56749,"9,384,454",-768206940.53949,"2,451,371",-768206940.53949,-1,-768206938.05749,"1,442,177",-768206940.53949,"21,016",-768206940.53949,-1,-768206940.53949,"24,286",-768206940.53949
"Our cost-effective Homework Helpers workbooks are a must-have! They provide help for students who need extra practice with basic skills"," for the accelerated student who enjoys an extra challenge","Invalid ISBN Provided"
9780768206975,0768206979,"567,225",-768206980.72097,"464,639",-768206979.97243,"3,026,211",-768206981.97936,"9,483,018",-768206983.45836,"2,450,267",-768206983.45836,"251,996",-768206981.66486,"167,057",-768206980.97636,"37,976",-768206983.45836,"463,108",-768206983.45836,"112,340",-768206983.45836
"Our cost-effective Homework Helpers workbooks are a must-have! They provide help for students who need extra practice with basic skills"," for the accelerated student who enjoys an extra challenge","Invalid ISBN Provided"
9780768206999,0768206995,"870,120",-768206996.74566,"600,909",-768206996.02887,"3,686,530",-768206997.58224,-1,-768206999.57124,"2,451,286",-768206999.57124,-1,-768206996.05224,"1,403,954",-768206999.57124,"40,078",-768206999.57124,-1,-768206999.57124,"222,343",-768206999.57124
